,link
1017,https://www.aftonbladet.se/nyheter/a/vmPKGj/sa-skriver-du-en-bastsaljande-bok
1018,https://www.aftonbladet.se/nyheter/a/86EVo2/de-lever-fredlosa-i-dodens-skugga
1019,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/ddbkmq/tre-gripna-efter-knivskarning
1020,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/3jXQ3q/tre-haktade-och-tva-gripna-for-misstankt-mord
1021,https://www.aftonbladet.se/nyheter/krim/a/gX4qq/18-aring-misstanks-for-mord-under-permission
1022,https://www.aftonbladet.se/nyheter/krim/a/B7nQg/gw-om-utredningen-det-finns-konstigheter
1023,https://www.aftonbladet.se/nyheter/a/GVXQq/man-knivskuren-i-goteborg
1024,https://www.aftonbladet.se/lokala-nyheter/vmk4o5@ablokal
1025,https://www.aftonbladet.se/nyheter/krim/a/0E7bkg/journalisten-bakom-avslojandet-alla-tillgangliga-fakta-pekar-mot-hon
1026,https://www.aftonbladet.se/nyheter/a/50Wrzz/saudiskt-styre-skapar-kansla-av-panik
1027,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/l1lbz7/atal-for-mord-under-valdsam-helg
1028,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/7l4jzw/mordrattegang-skjuts-upp-igen
1029,https://www.aftonbladet.se/debatt/a/21ArXG/hur-mycket-v-politik-accepterar-du-lofven
1030,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/oR8eOg/mordad-man-hittad-i-dike-i-goteborg
1031,https://www.aftonbladet.se/nyheter/a/1LG9Q/man-som-misstanks-for-morden-i-gardsten-blir-kvar-i-haktet
1032,https://www.aftonbladet.se/nyheter/a/ngK0jd/god-morgon-det-har-hande-medan-du-sov
1033,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/7l4mBw/misstankt-gardstensmordare-kvar-i-hakte
1034,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/kay85X/insvept-lik-identifierades-med-tandkort
1035,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/8w7OMQ/ingen-gripen-for-skott-mot-19-aring
1036,https://www.aftonbladet.se/nyheter/a/55lpK/pappan-haktad--misstankt-for-att-ha-mordat-fru-och-barn
1037,https://www.aftonbladet.se/nyheter/a/e1oV2Q/morddomd-rymde-fran-fangtransport--stor-polisjakt
1038,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/MgpPlB/51-arige-pappan-haktas-for-fyra-mord
1039,https://www.aftonbladet.se/nyheter/a/XV26m/fyra-personer-doda-i-gardsten--nara-anhorig-anhallen
1040,https://www.aftonbladet.se/nyheter/a/jPArRz/stred-i-syrien--begar-brott-i-sverige
1041,https://www.aftonbladet.se/nyheter/krim/a/OnmJkE/livstids-fangelse-for-morden-pa-varvaderstorget
1042,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/kay8Jj/insatsstyrka-till-styrso-efter-skott
1043,https://www.aftonbladet.se/nyheter/a/Kvy945/domd-og-ledare-isolerades--befarar-fritagningsforsok
1044,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/jPpKde/kvinna-och-tre-barn-doda-grannarna-i-chock
1045,https://www.aftonbladet.se/nyheter/krim/a/l12OxM/makaveli-linden-domdes-redan-som-15-aring
1046,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/vmz8Pj/insmugglad-k-pist-anvandes-vid-krogmord
1047,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/WLev3L/olosta-mord-fortsatter-att-engagera
1048,https://www.aftonbladet.se/nyheter/krim/a/qqP6m/ung-man-begard-haktad-for-mord-pa-17-aring
1049,https://www.aftonbladet.se/nyheter/a/G1Q48x/god-morgon-det-har-hande-medan-du-sov
1050,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/xRwQmR/mordmisstankte-mannen-nekar-till-brott
1051,https://www.aftonbladet.se/nyheter/a/zqERb/atalade-for-bombdad-vi-ska-ta-tillbaka-vart-land
1052,https://www.aftonbladet.se/nyheter/a/VV2K4/familjen-skulle-vrakas-samma-dag
1053,https://www.aftonbladet.se/nyheter/a/0Exl0E/lopez-obrador-mexiko-ar-ingens-pinata
1054,https://www.aftonbladet.se/nyheter/a/8yKpr/51-aringen-overklagar-haktning--ska-ha-varit-flera-mil-fran-brottspla
1055,https://www.aftonbladet.se/nyheter/a/7rx2w/nazister-doms-till-fangelse-for-bombdaden-i-goteborg
1056,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/P3ePKb/aklagaren-vantat-att-han-skulle-haktas
1057,https://www.aftonbladet.se/nyheter/krim/a/BJEkW0/mordaren-greps-med-vapen--fick-boter
1058,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/Onez2E/nazistbomberna-tas-upp-i-hovratten
1059,https://www.aftonbladet.se/nyheter/a/mJ1z0/man-skjuten-pa-oppen-gata-i-herrljunga
1060,https://www.aftonbladet.se/nyheter/krim/a/OVzKw/18-aringen-misstanks-ha-mordat-17-aring-under-permission
1061,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/5VO3Mb/tva-atalas-efter-mord-i-julas
1062,https://www.aftonbladet.se/nyheter/a/Jj9gP/exploderande-foremal-kastades-mot-fonster
1063,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/3jX1bL/brittisk-mordare-kopplas-till-svenska-mord
1064,https://www.aftonbladet.se/nyheter/a/x6KPR/skjuten-man-hittad-i-skogsparti--polisen-misstanker-mord
1065,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/ngOL5B/en-anhallen-efter-dodsskjutning
1066,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/jPpkaA/annu-ingen-gripen-for-skjutning-i-goteborg
1067,https://www.aftonbladet.se/nyheter/a/VVwor/efter-dodsfallen-i-gardsten-socialtjansten-anmaler-sig-sjalva
1068,https://www.aftonbladet.se/kultur/bokrecensioner/a/Kv9P9E/spraklig-hotorgskonst
1069,https://www.aftonbladet.se/nyheter/a/gqQra/grannen-om-misstankta-mordet-hon-var-mycket-ensam
1070,https://www.aftonbladet.se/nyheter/a/WLqWRK/god-morgon-det-har-hande-medan-du-sov
1071,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/7l4Pzv/insvept-lik-funnet-i-kallare-i-goteborg
1072,https://www.aftonbladet.se/nyheter/kolumnister/a/Bgg9g/ibland-maste-udda-polisiara-metoder-anvandas
1073,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/zLQl9K/mordforsok-i-majorna-i-goteborg
1074,https://www.aftonbladet.se/nyheter/a/Jmk27/skots-till-dods-med-10-skott--var-medlem-i-kriminellt-gang
1075,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/21Xv1R/kvinna-atalas-for-knivmord
1076,https://www.aftonbladet.se/nyheter/a/e1o0VK/mexiko-till-val-efter-rekordblodigt-ar
1077,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/One6bb/fangelse-for-mord-nara-skola
1078,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/vmzkvw/man-svart-skadad-efter-knivskarning
1079,https://www.aftonbladet.se/ledare/a/bpM1k/i-dag-for-24-ar-sedan-mordades-john-hron
1080,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/7l4xvo/brister-i-socialtjansten-fore-barnamord
1081,https://www.aftonbladet.se/lokala-nyheter/XXmGn@ablokal
1082,https://www.aftonbladet.se/lokala-nyheter/dKAoX@ablokal
1083,https://www.aftonbladet.se/nyheter/a/4P8Gq/pappan-misstanktes-ha-mordat-sin-familj--har-slappts
1084,https://www.aftonbladet.se/nyheter/a/21vL9R/kan-utnyttja-rattegangen-for-is-propaganda
1085,https://www.aftonbladet.se/nyheter/a/p6kLdj/tts-inrikes-vecko-pm-den-18-24-juni-2018
1086,https://www.aftonbladet.se/nyheter/krim/a/A2Vpr5/jane-doe-mysterierna-ar-antligen-losta
1087,https://www.aftonbladet.se/nyheter/a/6EzRe/man-i-goteborg-skjuten-till-dods-med-flera-skott
1088,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/VRex7V/skjuten-man-fortfarande-oidentifierad
1089,https://www.aftonbladet.se/nyheter/kolumnister/a/8eQLQ/sapos-forlorade-ar
1090,https://www.aftonbladet.se/nyheter/krim/a/A48Qq/kvinnan-levde-med-hotbild--skots-pa-parkeringsplats
1091,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/gPyLVa/fem-far-livstid-for-kidnappningsmord
1092,https://www.aftonbladet.se/nojesbladet/a/y3GWOJ/stalkers--morkret-bakom-kandislivet
1093,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/G1nPaq/en-gripen-misstankt-for-mordforsok
1094,https://www.aftonbladet.se/nyheter/a/zqg1K/god-morgon-det-har-hande-medan-du-sov
1095,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/gPydLA/lovgardet-sorjer-den-mordade-lararen
1096,https://www.aftonbladet.se/nyheter/a/2Or34/ung-man-misstanks-ha-mordats-i-partille
1097,https://www.aftonbladet.se/nyheter/kolumnister/a/roQV8/pa-tiden-att-prata-om-nya-atgarder-mot-hogerextremism
1098,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/p64nzw/mordmisstankt-man-begard-haktad
1099,https://www.aftonbladet.se/nyheter/krim/a/OKybA/en-gripen-efter-mord-i-lovgardet
1100,https://www.aftonbladet.se/nyheter/a/gMGn5/skadad-man-sager-sig-ha-blivit-skjuten
1101,https://www.aftonbladet.se/nyheter/krim/a/21xr34/mohammad-rajabi-sa-att-jag-hade-en-sugarmama
1102,https://www.aftonbladet.se/nyheter/a/kkv3A/god-morgon-det-har-hande-medan-du-sov
1103,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/wE0R5M/aklagaren-markera-mot-politiska-mordforsok
1104,https://www.aftonbladet.se/sportbladet/a/A2yXOz/sagoberattelsen-dar-hemmaplanen-ar-svensk-bandys-mordor
1105,https://www.aftonbladet.se/ledare/a/G1mXkl/finns-inget-som-heter-demokratisk-rasism
1106,https://www.aftonbladet.se/nyheter/a/R7b08/dod-man-hittad-i-goteborg
1107,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/zLQ49w/polisen-soker-vittnen-efter-skottdrama
1108,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/0EXoj2/pappan-lattad-men-bar-pa-stor-sorg
1109,https://www.aftonbladet.se/nyheter/a/V7mo6/man-anhallen-for-mordet-i-partille
1110,https://www.aftonbladet.se/nyheter/krim/a/k2zyL/bobbys-mamma-har-fatt-barn-som-omhandertagits
1111,https://tv.aftonbladet.se/video/206405
1112,https://www.aftonbladet.se/nyheter/krim/a/mAJP1/nazisterna-frikanns-fran-ett-av-bombdaden-i-goteborg
1113,https://www.aftonbladet.se/nyheter/a/4P0xE/god-morgon-det-har-hande-medan-du-sov
1114,https://www.aftonbladet.se/nyheter/a/AK8Bn/atal-for-goteborgsbomber-kan-andra-lagen
1115,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/zLQ559/22-aring-slappt-fore-dom-om-krogmord
1116,https://www.aftonbladet.se/nyheter/krim/a/bVmm3/hammarkvinnan-doms-till-rattspsykiatrisk-vard
1117,https://www.aftonbladet.se/sportbladet/a/Qo2PbP/quiz-vad-kan-du-om-2010-talet
1118,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/7l4oxo/eliasson-vi-maste-fa-ner-mordnivaerna
1119,https://www.aftonbladet.se/nyheter/krim/a/P7VzR/lista-200-polisanmalningar-pa-tva-ar--darfor-laggs-de-flesta-ner
1120,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/e1y79g/dod-hittad-i-utbrand-bil-misstankt-mord
1121,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/ddbMKA/manga-unga-man-dodade-i-skjutningar
1122,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/oR8n2K/mordrattegang-stalls-in
1123,https://www.aftonbladet.se/nyheter/kolumnister/a/E10Ra/ar-det-verkligen-sjalvklart-att-nazisterna-i-goteborg-ar-terrorister
1124,https://www.aftonbladet.se/nyheter/a/RVdRa/pappan-lattad--men-bar-pa-stor-sorg
1125,https://www.aftonbladet.se/nyheter/krim/a/Mgqmv0/eddie-mordades-av-okand-garningsman-vill-bli-pamind-om-honom
1126,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/One80E/polischef-kriminell-familj-styr-stadsdel-i-goteborg
1127,https://www.aftonbladet.se/nyheter/a/bVzxA/man-knivhuggen-i-halsen-pa-hisingen
1128,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/vmz8O4/operatorer-blir-skyldiga-lagra-data
1129,https://www.aftonbladet.se/debatt/a/4dmBaE/dina-harda-tag-kommer-inte-att-fungera-lofven
1130,https://www.aftonbladet.se/debatt/a/QQ238/gor-det-kriminellt-att-vara-med-i-nmr
1131,https://www.aftonbladet.se/sportbladet/a/8m8pzd/landslagsmannen-som-blev-gangledare
1132,https://www.aftonbladet.se/nyheter/krim/a/jPJb70/dokument-sa-friades-jonas-falk--en-av-sveriges-farligaste-brottsling
1133,https://www.aftonbladet.se/nyheter/krim/a/ko6eX/hammarkvinnan-erkanner--dodade-sin-slakting
1134,https://www.aftonbladet.se/nyheter/a/vonlm/man-till-attack-pa-krog--knivhogg-minst-tre-personer
1135,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/rLGWW8/koper-sig-fria-i-inofficiella-rattegangar
1136,https://www.aftonbladet.se/nyheter/krim/a/6aMaW/misstanks-ha-bestallt-mordet-pa-hustrun-veronica-lin-30
1137,https://www.aftonbladet.se/nyheter/a/wE8Xm5/expert-om-bjarred-fallet-allt-maste-ha-kants-helt-hopplost
1138,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/9mGEzW/attaaring-dod-i-sprangdad-misstankt-nu-dod
1139,https://www.aftonbladet.se/nyheter/krim/a/wEPPML/forsokte-leja-mordare-att-skjuta-exfrun--doms-nu-for-skotten
1140,https://www.aftonbladet.se/nyheter/a/QpREJ/god-morgon-det-har-hande-medan-du-sov
1141,https://www.aftonbladet.se/nyheter/a/QzVRP/man-anhallen-for-inblandning-i-goteborgsmord
1142,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/WLe7X2/langa-straff-for-nazister-bakom-bombdad
1143,https://www.aftonbladet.se/kultur/a/rw7zw/jamfor-islam-med-nazismen
1144,https://www.aftonbladet.se/nyheter/krim/a/M0zBm/livstidsdomd-terrorist-nekas-kopa-schampo--havdar-diskriminering
1145,https://www.aftonbladet.se/nyheter/a/A1apr/aldre-kvinna-hittad-dod--polisen-misstanker-mord
1146,https://www.aftonbladet.se/nyheter/a/B9QPG/man-skjuten-till-dods-i-goteborg
1147,https://www.aftonbladet.se/nyheter/a/8yw32/man-skots-vid-fotbollsplan-i-goteborg
1148,https://www.aftonbladet.se/nyheter/a/RAJer/polisen-ryckte-ut-till-garage--hittade-blodiga-personer
1149,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/0EXQgM/inget-provningstillstand-i-hd-for-krogskotten
1150,https://www.aftonbladet.se/lokala-nyheter/AA2aq@ablokal
1151,https://www.aftonbladet.se/nyheter/a/mm7V4/har-demonstrerar-misstankta-bombman-med-nazistiska-nmr
1152,https://www.aftonbladet.se/nyheter/a/572Lb/hammarkvinnan-haktad-misstankt-for-kungsbackamordet
1153,https://www.aftonbladet.se/nyheter/a/G93V4/man-beskjuten-i-goteborg--misstankt-mordforsok
1154,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/9mGrP5/bakgrund-det-har-vill-nazisterna
1155,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/EoLWEP/sex-av-sju-overklagar-dom-om-krogmord
1156,https://www.aftonbladet.se/nyheter/a/egngO/sju-av-atta-falls-for-dubbelmordet-pa-varvaderstorget
1157,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/21XdKq/man-anhallen-for-partillemord
1158,https://www.aftonbladet.se/nyheter/krim/a/knq6A/nazister-atalas-for-flera-bombdad
1159,https://www.aftonbladet.se/nyheter/krim/a/PJ8J6/28-mord-forra-aret-har-annu-inte-klarats-upp
1160,https://www.aftonbladet.se/debatt/a/lPLg7/prata-med-oss-om-ni-vill-stoppa-gangvaldet
1161,https://www.aftonbladet.se/nyheter/a/OnmVrq/kropp-hittad-i-rannebergen
1162,https://www.aftonbladet.se/nyheter/krim/a/LVMpJ/polisens-nya-rapport-61-utsatta-omraden-i-sverige
1163,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/BJvR37/man-beskjuten-i-goteborg
1164,https://www.aftonbladet.se/nyheter/a/rabne/man-knivskuren-i-brak-i-goteborg
1165,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/P3e3Lb/annu-en-misstankt-anhallen-for-juldagsmord
1166,https://www.aftonbladet.se/nyheter/a/OVpXV/jag-vill-inte-veta-varfor-hon-dog
1167,https://www.aftonbladet.se/lokala-nyheter/yoBV2@ablokal
1168,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/Xwe68o/man-skots-ihjal-i-malmo
1169,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/Oneqwl/svart-bygga-fortroende-i-utsatta-omraden
1170,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/21yE2B/ny-vantan-om-13-ar-gamla-mord
1171,https://www.aftonbladet.se/nyheter/a/4k1XR/tva-man-anhallna-misstankta-for-dubbelmord
1172,https://www.aftonbladet.se/nyheter/a/gPR5lJ/man-knivhoggs-i-centrala-goteborg
1173,https://www.aftonbladet.se/nyheter/a/oqoLg/sverige-fruktade-ett-nytt-blodbad
1174,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/P3e4n7/gangvaldet-anhoriga-kravde-atgarder
1175,https://www.aftonbladet.se/nyheter/a/8wj20r/skott-in-i-lagenhet-i-goteborg
1176,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/A2QlGx/mordmisstankt-begard-haktad-efter-trafikbrak
1177,https://www.aftonbladet.se/nyheter/a/Kvlw5e/man-skjuten-till-dods-med-flera-skott
1178,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/6n8433/lararvikarie-ihjalskjuten-i-goteborg
1179,https://www.aftonbladet.se/nyheter/a/lxPAM/misstanks-for-bomb-vid-flyktingboende
1180,https://tv.aftonbladet.se/video/201243
1181,https://www.aftonbladet.se/nyheter/a/rkyda/pratar-du-med-fel-person-kan-det-ga-illa
1182,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/oR814K/rasbiologi-och-diktatur-en-hogerhistoria
1183,https://tv.aftonbladet.se/video/201244
1184,https://tv.aftonbladet.se/video/142394
1185,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/7l4xy3/rasbiologi-och-diktatur-en-hogerhistoria
1186,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/VRe9z1/forskola-tog-in-gangkriminell-som-vikarie
1187,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/Onebj1/kvinna-haktad-for-inblandning-i-mord
1188,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/yvGeBx/fem-anhallna-for-inblandning-i-frolundamord
1189,https://www.aftonbladet.se/nyheter/a/R07a2/skottskadad-man-i-goteborg
1190,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/9mGKVp/polisen-befarar-fler-skjutningar
1191,https://www.aftonbladet.se/nyheter/krim/a/4p4Mq/hammarkvinnan-atalas-for-mord
1192,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/A2QzLq/skottskadad-man-i-goteborg
1193,https://www.aftonbladet.se/nyheter/a/E8L8A/mordmisstankta-hammarkvinnan-jag-var-styrd-av-en-urkraft
1194,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/J1Rvjj/fler-grova-brott-med-okad-tillgang-pa-vapen
1195,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/Mgm4L5/25-aring-anhallen-for-dubbelmordet
1196,https://www.aftonbladet.se/sportbladet/a/pLvO0V/forre-mc-ledaren-vill-bli-shl-tranare
1197,https://www.aftonbladet.se/nyheter/a/KvlOl5/ung-man-skjuten-i-goteborg--hittades-blodig
1198,https://www.aftonbladet.se/nyheter/a/6EvK0/grannarna-pa-minnesstunden-det-ar-tre-oskyldiga-barn
1199,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/Onm4nO/frias-for-misstanke-om-mord
1200,https://www.aftonbladet.se/nyheter/a/V7VX1/ytterligare-en-anhallen-for-sprangdaden-i-goteborg
1201,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/3jXJ9v/morddomd-hanvisar-till-nytt-vittne
1202,https://www.aftonbladet.se/nyheter/a/K4VJG/skadad-man-hittad-i-sparvagn--tros-ha-knivskurits
1203,https://www.aftonbladet.se/lokala-nyheter/0arVo@ablokal
1204,https://www.aftonbladet.se/nyheter/kolumnister/a/WP0r2/storsta-polisutredningen-hittills-om-misstankt-hedersbrott
1205,https://www.aftonbladet.se/nyheter/krim/a/L0mKmx/mordmisstankt-gangmedlem-gripen-efter-ar-pa-flykt
1206,https://www.aftonbladet.se/nyheter/krim/a/BJmgxv/kaos--efter-mordvagen
1207,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/Ql3RWJ/annat-brott-men-samma-straff-for-krogskott
1208,https://www.aftonbladet.se/nyheter/a/9aXVM/god-morgon-det-har-hande-medan-du-sov
1209,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/A2XKMn/kropp-hittad-i-tjarn
1210,https://www.aftonbladet.se/nyheter/kolumnister/a/wEln6n/vettlosa-valdet-i-varnamo-en-spegling-av-gangens-terror
1211,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/6n8zlW/tre-med-nazistkopplingar-misstankta-for-dad
1212,https://www.aftonbladet.se/nyheter/krim/a/9mEGVp/blaljus-under-attack
1213,https://www.aftonbladet.se/debatt/a/4pjbG/kultur-far-aldrig-ga-fore-mansklig-frihet
1214,https://www.aftonbladet.se/nyheter/a/O5KvO/kalla-fall-gruppen-han-ar-skyldig-till-18-ar-gammalt-mord
1215,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/3jXkVv/man-ihjalskjuten-i-goteborg
1216,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/p6lw8j/en-gripen-efter-knivdad-i-molnlycke
1217,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/Eom0AP/mordmisstankt-atalad-for-andra-brott
1218,https://www.aftonbladet.se/nyheter/kolumnister/a/BQKAw/natpobeln-paminner-starkt-om-datidens-lynchmobbar
1219,https://www.aftonbladet.se/nyheter/a/MgmbWm/dod-man-hittad-i-goteborg
1220,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/G1n6gV/bakgrund-det-har-vill-nazisterna
1221,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/9mX2rW/man-gripen-for-misstankt-gangmord
1222,https://www.aftonbladet.se/nyheter/a/ddjyaB/polisen-jagar-ranare-efter-krogran--en-knivskuren
1223,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/L0a62Q/misstankt-mord-i-goteborg
1224,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/m6eoa0/man-knivskuren-i-halsen-pa-nattklubb
1225,https://www.aftonbladet.se/nyheter/a/XwEyrn/familjen-om-knivskurne-tonaringen-attackerades-oprovocerat
1226,https://www.aftonbladet.se/senastenytt/ttnyheter/utrikes/a/Ql3j74/misstankt-i-vilks-fall-utlamnad-till-usa
1227,https://www.aftonbladet.se/nyheter/a/6GO9O/barn-chockades-av-makaber-mordlek-pa-skola
1228,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/p6lzLG/inget-motiv-till-dodsskjutningen
1229,https://www.aftonbladet.se/nyheter/krim/a/KvlozX/dubbelmordet-kan-ha-kopplingar-till-mord-pa-gangledare
1230,https://tv.aftonbladet.se/video/136044
1231,https://tv.aftonbladet.se/video/136042
1232,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/BJmOK7/man-hittad-dod-i-goteborg
1233,https://www.aftonbladet.se/lokala-nyheter/9d86E@ablokal
1234,https://www.aftonbladet.se/nyheter/krim/a/2z2Mv/lista-alla-mord-som-drabbat-sverige-2016
1235,https://www.aftonbladet.se/nyheter/krim/a/A2XoLA/mordmisstankt-haktad-for-gammalt-mord
